molecule_id,smiles,target_id,predicted_pIC50,ai_status,docking_score,binding_affinity,docking_status,consensus_score,molecular_weight,logp,hbd,hba,psa,rotatable_bonds,lipinski_violations,drug_likeness_score,drug_likeness_status
"13-acetoxy-17-hydroxy-labda-8,14-diene-17-O-(xylopyranoside triacetate)",C=C[C@H](OC(=O)C)CCC1=C(CC[C@H]2[C@@]1(C)CCCC2(C)C)[C@H](C[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O,default,6.3383,success,-8.13,,success,0.4658583333333334,480.64,3.04,4,7,116.45,8,0,-8.14,success
"13-acetoxy-17-hydroxy-labda-8,14-diene-17-O-(xylopyranoside triacetate)",C=C[C@H](OC(=O)C)CCC1=C(CC[C@@H]2[C@@]1(C)CCCC2(C)C)[C@H](C[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O,default,6.3383,success,-8.25,,success,0.4698583333333334,480.64,3.04,4,7,116.45,8,0,-8.14,success
"13-acetoxy-17-hydroxy-labda-8,14-diene-17-O-(xylopyranoside triacetate)",C=C[C@@H](OC(=O)C)CCC1=C(CC[C@@H]2[C@@]1(C)CCCC2(C)C)[C@H](C[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O,default,6.3383,success,-7.86,,success,0.45685833333333337,480.64,3.04,4,7,116.45,8,0,-8.14,success
"13-acetoxy-17-hydroxy-labda-8,14-diene-17-O-(xylopyranoside triacetate)",C=C[C@@H](OC(=O)C)CCC1=C(CC[C@H]2[C@@]1(C)CCCC2(C)C)[C@@H](C[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O,default,6.3383,success,-7.97,,success,0.460525,480.64,3.04,4,7,116.45,8,0,-8.14,success
"13-acetoxy-17-hydroxy-labda-8,14-diene-17-O-(xylopyranoside triacetate)",C=C[C@@H](OC(=O)C)CCC1=C(CC[C@@H]2[C@@]1(C)CCCC2(C)C)[C@@H](C[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O,default,6.3383,success,-7.84,,success,0.45619166666666666,480.64,3.04,4,7,116.45,8,0,-8.14,success
"13-acetoxy-17-hydroxy-labda-8,14-diene-17-O-(xylopyranoside triacetate)",C=C[C@@H](OC(=O)C)CCC1=C(CC[C@H]2[C@@]1(C)CCCC2(C)C)[C@H](C[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O,default,6.3383,success,-8.26,,success,0.4701916666666667,480.64,3.04,4,7,116.45,8,0,-8.14,success
"13-acetoxy-17-hydroxy-labda-8,14-diene-17-O-(xylopyranoside triacetate)",C=C[C@H](OC(=O)C)CCC1=C(CC[C@@H]2[C@@]1(C)CCCC2(C)C)[C@@H](C[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O,default,6.3383,success,-8.38,,success,0.47419166666666673,480.64,3.04,4,7,116.45,8,0,-8.14,success
"5-allyl-1,2,3-trimethoxybenzene",C=CCc1cc(OC)c(c(c1)OC)OC,default,4.6012,success,-7.64,,success,0.3047666666666667,208.26,2.44,0,3,27.69,5,0,-10.25,success
isoliquiritigenin,Oc1ccc(cc1)/C=C/C(=O)c1ccc(cc1O)O,default,5.1129,success,-10.89,,success,0.4557416666666667,256.26,2.7,3,4,77.76,3,0,-9.82,success
maximaisoflavone-G,COc1cc2OCOc2cc1c1coc2c(c1=O)ccc(c2)O,default,5.0495,success,-10.77,,success,0.44645833333333335,312.28,2.9,1,6,78.13,2,0,-10.1,success
schliebenin A,COc1ccc2c(c1CC(C(O)(C)C)O)O[C@@H]1[C@H]2COc2c1ccc(c2)O,default,5.9895,success,-10.61,,success,0.5194583333333332,372.42,2.68,3,6,88.38,4,0,-9.99,success
tetramethylormocarpin,OC[C@H]1OC(Oc2cc(C)c3c(c2)O[C@@H]([C@H](C3=O)[C@@H]2[C@H](Oc3c(C2=O)c(C)cc(c3)OC2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)c2ccc(cc2)C)c2ccc(cc2)C)[C@@H]([C@H]([C@@H]1O)O)O,default,6.7354,success,-1.85,,success,0.2896166666666667,858.89,1.84,8,16,251.36,9,3,-5.98,success
dodecacetylormocarpin,OC[C@H]1OC(Oc2cc3O[C@H](c4ccc(cc4)OC(=O)C)[C@H](C(=O)c3c(c2)OC(=O)C)[C@@H]2[C@H](Oc3c(C2=O)c(OC(=O)C)cc(c3)OC2O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]2OC(=O)C)OC(=O)C)OC(=O)C)c2ccc(cc2)OC(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,default,6.8677,success,-2.2,,success,0.31230833333333335,1203.07,2.59,4,28,380.84,17,2,-5.94,success
chamaejasmin,Oc1ccc(cc1)C1Oc2cc(O)cc(c2C(=O)C1C1C(Oc2c(C1=O)c(O)cc(c2)O)c1ccc(cc1)O)O,default,5.8157,success,-4.78,,success,0.31064166666666665,542.5,4.49,6,10,173.98,3,2,-7.02,success
"4',4''',5,5''-tetramethylchamaejasmin",COc1ccc(cc1)[C@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1[C@@H]1[C@H](Oc2c(C1=O)c(OC)cc(c2)O)c1ccc(cc1)OC)OC,default,5.4536,success,-2.61,,success,0.2081333333333333,598.6,5.7,2,10,129.98,7,2,-6.57,success
hexamethylchamaejasmin,COc1ccc(cc1)[C@H]1Oc2cc(OC)cc(c2C(=O)[C@@H]1[C@@H]1[C@H](Oc2c(C1=O)c(OC)cc(c2)OC)c1ccc(cc1)OC)OC,default,5.4137,success,-0.1,,success,0.12114166666666669,626.66,6.3,0,10,107.98,9,2,-6.21,success
"7,7''-diacetyl-4',4''',5,5''-tetramethylchamaejasmin",COc1ccc(cc1)[C@H]1Oc2cc(OC(=O)C)cc(c2C(=O)[C@@H]1[C@@H]1[C@H](Oc2c(C1=O)c(OC)cc(c2)OC(=O)C)c1ccc(cc1)OC)OC,default,5.5533,success,0.96,,success,0.12944166666666668,682.68,6.14,0,12,142.12,9,3,-5.35,success
di-podocarpanoid hugonone A,O=C1[C@@H]2C3=C([C@@H](C1(C)O)[C@H]1[C@@]42CC[C@H]2[C@@](C4=CC(=O)[C@@]1(C)O)(C)CC[C@@H](C2(C)C)O)CC[C@H]1[C@@]3(C)CC[C@@H](C1(C)C)O,default,5.7013,success,,,failed,0.28354999999999997,580.81,4.92,4,6,115.06,0,1,-7.81,success
16-oxo-28-hydroxyolean-12-ene 3-O-beta-glucopyranosyl-(1''â†’6')-beta-glucopyranoside,OC[C@H]1OC(OC[C@H]2OC(O[C@H]3CC[C@]4(C(C3(C)C)CC[C@@]3(C4CC=C4[C@@]3(C)CC(=O)[C@@]3(C4CC(C)(C)CC3)CO)C)C)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.3593,success,-2.18,,success,0.26927500000000004,780.99,1.97,8,13,215.83,7,3,-6.2,success
"16alpha,28-dihydroxyolean-12-ene 3-O-beta-[(6''-O-galloylglucopyranosyl-(1''â†’2')][beta-glucopyranosyl-(1'''â†’6')]-beta-glucopyranoside",OC[C@H]1OC(OC[C@H]2OC(O[C@H]3CC[C@]4(C(C3(C)C)CC[C@@]3(C4CC=C4[C@@]3(C)CC([C@@]3(C4CC(C)(C)CC3)CO)O)C)C)[C@@H]([C@H]([C@@H]2O)O)OC2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)C(C(=O)c2cc(O)c(c(c2)O)O)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.8826,success,-0.85,,success,0.26855,1097.26,-0.05,15,22,375.9,12,3,-5.41,success
"16alpha,22alpha,28-trihydroxyolean-12-ene 3-O-[beta-glucopyranosyl-(1''â†’2')][alpha-rhamnopyranosyl-(1'''â†’6']-beta -glucopyranoside",OC[C@H]1OC(O[C@H]2C(O[C@@H]([C@H]([C@@H]2O)O)COC2O[C@H](C)[C@H]([C@@H]([C@@H]2O)O)O)O[C@H]2CC[C@]3(C(C2(C)C)CC[C@@]2(C3CC=C3[C@@]2(C)CC([C@@]2(C3CC(C)(C)C[C@@H]2O)CO)O)C)C)[C@@H]([C@H]([C@@H]1O)O)O,default,6.597,success,-0.33,,success,0.2274166666666667,945.15,-0.42,12,18,298.14,9,3,-5.35,success
22alpha-acetyl-16alpha-hydroxyolean-12-en-28-al 3-O-[alpha-rhamnopyranosyl-(1''''â†’6''')-beta-glucopyranosyl-(1'''â†’3')] [beta-glucopyranosyl-(1''â†’2')]-beta-arabinopyranoside,OC[C@@H]1OC(O[C@@H]2C(OC[C@H]([C@H]2OC2O[C@H](COC3O[C@H](C)[C@H]([C@@H]([C@@H]3O)O)O)[C@H]([C@@H]([C@H]2O)O)O)O)O[C@H]2CC[C@]3(C(C2(C)C)CC[C@@]2(C3CC=C3[C@@]2(C)CC([C@@]2(C3CC(C)(C)C[C@@H]2OC(=O)C)C=O)O)C)C)[C@H]([C@@H]([C@H]1O)O)O,default,6.8971,success,-0.49,,success,0.2577583333333333,1117.29,-1.18,12,23,359.97,12,3,-4.88,success
"22alpha-acetyl-16alpha,21beta-dihydroxyoleanane-13beta:28-olide 3-O-[beta-glucopyranosyl-(1'''â†’6')][6''-O-coumaroylglucopyranosyl-(1''â†’2')]-beta-glucopyranoside",OC[C@H]1OC(OC[C@H]2OC(O[C@H]3CC[C@]4(C(C3(C)C)CC[C@@]3(C4CC[C@@]45[C@@]3(C)CC([C@@]3(C4CC(C)(C)[C@H]([C@@H]3OC(=O)C)O)C(=O)O5)O)C)C)[C@@H]([C@H]([C@@H]2O)O)OC2O[C@H](COC(=O)/C=C/c3ccc(cc3)O)[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O,default,7.037,success,-0.88,,success,0.28241666666666665,1179.31,-0.17,12,24,377.04,13,3,-5.41,success
"16alpha,22alpha-diacetyl-21beta-angeloyloleanane-13beta:28-olide 3beta-O-[beta-glucopyranosyl-(1''â†’2')][beta-glucopyranosyl-(1'''â†’4')]-beta-glucopyranoside",OC[C@H]1OC(O[C@H]2CC[C@]3(C(C2(C)C)CC[C@@]2(C3CC[C@@]34[C@@]2(C)CC([C@@]2(C3CC(C)(C)[C@H]([C@@H]2OC(=O)C)OC(=O)/C(=C/C)/C)C(=O)O4)OC(=C)C)C)C)[C@@H]([C@H]([C@@H]1OC1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)OC1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,default,6.8831,success,-0.16,,success,0.24559166666666665,1155.34,0.94,10,23,345.81,14,3,-5.37,success
"16alpha,22alpha,28-trihydroxy-21beta-angeloyloleanan-12-ene 3beta-O-[alpha-rhamnopyranosyl-(1'''â†’6'')][beta-glucopyranosyl-(1''â†’2')]-beta-xylopyranoside",C/C=C(/C(=O)O[C@H]1[C@H](O)[C@]2(CO)C(O)C[C@@]3(C(=CCC4[C@@]3(C)CCC3[C@]4(C)CC[C@@H](C3(C)C)OC3OC[C@H]([C@@H]([C@H]3OC3O[C@H](COC4O[C@H](C)[C@H]([C@@H]([C@@H]4O)O)O)[C@H]([C@@H]([C@H]3O)O)O)O)O)C2CC1(C)C)C)\C,default,6.9841,success,0.5,,success,0.24867499999999998,1013.23,0.71,11,19,304.21,10,3,-5.55,success
"16alpha,28-dihydroxy-22alpha-acetyl-21beta-angeloylolean-12-ene 3-O-[beta-galactopyranosyl-(1''â†’2')][alpha-rhamnopyranosyl-(1'''â†’4')]-alpha-arabinopyranoside",OC[C@@H]1OC(O[C@@H]2C(OC[C@H]([C@H]2O)OC2O[C@H](C)[C@H]([C@@H]([C@@H]2O)O)O)O[C@H]2CC[C@]3(C(C2(C)C)CC[C@@]2(C3CC=C3[C@@]2(C)CC([C@@]2(C3CC(C)(C)[C@H]([C@@H]2OC(=O)C)OC(=O)/C(=C/C)/C)CO)O)C)C)[C@H]([C@@H]([C@@H]1O)O)O,default,6.9694,success,-1.75,,success,0.30578333333333335,1055.26,1.28,10,20,310.28,11,3,-5.46,success
myricetin 3-O-alpha-rhamnopyranosyl-(1''â†’3')-beta-glucopyranoside,OC[C@H]1OC(Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2cc(O)c(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)OC1O[C@H](C)[C@H]([C@@H]([C@@H]1O)O)O)O,default,6.5301,success,-0.71,,success,0.23450833333333335,626.52,-1.98,11,17,289.66,6,3,-5.93,success
quercetin 3-galactosyl (1â†’2)rhamnoside,OC[C@H]1OC(O[C@@H]2C(O[C@@H]([C@H]([C@@H]2O)O)C)Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@H]1O)O)O,default,6.712,success,-0.96,,success,0.258,610.52,-1.69,10,16,269.43,6,3,-6.06,success
isorhamnetin 3-O-beta-galactoysyl (1â†’4)-beta-galactoside,OC[C@H]1OC(Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)OC)O)[C@H]([C@H]([C@@H]1OC1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)O,default,6.471,success,-1.04,,success,0.24058333333333332,640.55,-2.41,10,17,278.66,8,3,-5.57,success
quercetin 3-O-[alpha-rhamnosyl (1â†’2)][alpha-rhamnosyl (1â†’4)]-alpha-rhamnoside,Oc1cc(O)c2c(c1)oc(c(c2=O)OC1O[C@H](C)[C@H]([C@@H]([C@@H]1OC1O[C@H](C)[C@H]([C@@H]([C@@H]1O)O)O)O)OC1O[C@H](C)[C@H]([C@@H]([C@@H]1O)O)O)c1ccc(c(c1)O)O,default,6.5314,success,-0.52,,success,0.2282833333333333,740.66,-1.81,11,19,308.12,7,3,-5.59,success
quercetin 3-glucosyl (1'''â†’4'')rhamnoside-7-rhamnosyl (1'''â†’6'''') glucoside,OC[C@H]1OC(Oc2cc(O)c3c(c2)oc(c(c3=O)OC2O[C@H](OC3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@H]([C@@H]([C@@H]2O)O)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1OC1O[C@H](C)[C@H]([C@@H]([C@@H]1O)O)O)O)O,default,6.8847,success,-0.99,,success,0.27339166666666664,920.78,-6.43,16,26,427.73,11,3,-4.86,success
quercetin 8-C-alpha-beta-rhamnosyl(1â†’2)glucoside,OC[C@H]1OC(O[C@@H]2C(O[C@@H]([C@H]([C@@H]2O)O)C)Oc2ccc(c3c2oc(c2ccc(c(c2)O)O)c(c3=O)O)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.9083,success,-1.16,,success,0.28102499999999997,610.52,-1.69,10,16,269.43,6,3,-6.09,success
Delta5-stigmasterol-3-O-beta-D-glucopyranoside,CC[C@@H](C(C)C)/C=C/[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)C,default,6.3548,success,-2.27,,success,0.27190000000000003,574.84,5.63,4,6,99.38,8,2,-6.82,success
"(6',7'-dihydro-8',9'-dihydroxy)-3-farnesindole",C/C(=C\Cc1c[nH]c2c1cccc2)/CCCC(C(C(C=C(C)C)O)O)C,default,5.8067,success,-7.39,,success,0.39689166666666664,355.52,5.15,3,2,56.25,9,1,-8.79,success
embelinone,O=C1C[C@@]2(C)[C@]3(C)CC[C@@H]4[C@]([C@H]3CC[C@@]32[C@H]2[C@]1(CO3)CCC(C2)(C)C)(C)CCC(=O)C4(C)C,default,5.6437,success,-5.57,,success,0.32264166666666666,454.7,6.77,0,3,43.37,0,1,-8.44,success
aegicerin,O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC[C@@]23[C@@]1(C)CC(=O)[C@@]1([C@H]2CC(C)(C)CC1)CO3)C)C,default,5.4121,success,-6.88,,success,0.3470083333333333,456.71,6.56,1,3,46.53,0,1,-8.54,success
protoprimulagenin A,O[C@@H]1C[C@@]2(C)[C@]3(C)CC[C@@H]4[C@]([C@H]3CC[C@@]32[C@H]2[C@]1(CO3)CCC(C2)(C)C)(C)CC[C@@H](C4(C)C)O,default,5.3391,success,-6.77,,success,0.3372583333333333,458.73,6.35,2,3,49.69,0,1,-8.57,success
schimperinone,OC[C@]12CCC(C[C@@]1(C)C1=CC[C@]3([C@@]([C@@]1(CC2=O)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)C)C)(C)C,default,5.7636,success,-6.29,,success,0.35663333333333336,482.79,8.38,1,2,37.3,1,1,-8.08,success
primulagenin A,OC[C@]12CCC(C[C@H]1C1=CC[C@H]3[C@@]([C@@]1(C[C@H]2O)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)(C)C,default,5.3173,success,-6.26,,success,0.3184416666666667,458.73,6.11,3,3,60.69,1,1,-8.42,success
"3beta,16alpha-di-O-acetyl-13beta,28-epoxyoleanane",CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC[C@@]23[C@@]1(C)C[C@H]([C@@]1([C@H]2CC(C)(C)CC1)CO3)OC(=O)C)C)C,default,5.0874,success,-4.91,,success,0.2542833333333333,542.8,7.49,0,5,61.83,2,2,-7.34,success
"3beta-acetyl-16-oxo-13beta,28-epoxyoleanane",CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC[C@@]23[C@@]1(C)CC(=O)[C@@]1([C@H]2CC(C)(C)CC1)CO3)C)C,default,5.1902,success,-5.73,,success,0.29018333333333335,498.75,7.13,0,4,52.6,1,1,-7.92,success
