smiles,pIC50
O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12,4.560667306169737
O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,3.9172146296835497
O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,3.896196279044043
O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,3.9136401693252516
O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,3.7878123955960423
O=C(/C=C/c1ccc(O)c(O)c1)OCc1ccccc1,5.045757490560675
COC(=O)c1cc2ccc(O)c(O)c2cn1,4.853871964321762
N=c1oc2cc(O)c(O)cc2cc1C(N)=O,4.318758762624412
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,4.0
O=c1c(C(c2cccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.522878745280337
O=c1c(C(c2cccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.5376020021010435
